id,text,annotator_1,annotator_2,annotator_3,label_offensive,label_hate,link
439,Allahu Akbar......Allah ya qarawa Annabi daraja......,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
440,Allahu Akhbar Allah ya sa Kaci wannan jarabawar,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
441,Allh ya kara suma suji idan ddi,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=321918679821326
442,Almustapha Muhammad amma sunansa Sarkin Kano,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163370419350721&reply_comment_id=164017502619346
443,"Amasallacin nake ssallah, Allah ne kawai ya kaddara nayi tafiya a ramar. Allah ya kara karemu daga sharrin azzaluma",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
444,"Amb Yahya Umar Fadawa ba duka aka taru aka zama daya ba, bai kamata ayi masu kuɗin goro ba",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=162548592762173&reply_comment_id=302581298497801
445,annan ba hayakin sigari bane aradu shisha ce 🚶🏾‍♂️🚶🏾‍♂️🚶🏾‍♂️Wannan ai wani salon lalacewa ne😂,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02EAwT3Wb9JwoJyLufb57uZLkQ1vm3v3BgPm2mMnAUUfpWNdThmZ9oRah4ea3jv5rWl
446,Ameen Ai mugaye ne wana tsinana Gwamnati Allah mana magani ta Amen,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163359696018460
447,"Ameen ya hayyu ya kayyum, kaima Allah ya biya maka bukatunka",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0RK5EAnj7SzQSz4YZ12etVWGtGtByFAzrrUxApcuZeTa3bj1jiZ78vndeDTsBBaDMl?comment_id=5567350863372366
448,Mutuminnan wawane wallahi to katsina yayiwa rantsuwa cewa zaimata aiki? kokuma sokuke yadinga dakko zuma da kaza yana baiwa kowa a bakinsa? kaji rashin hankali da rashin tunani. yaci amanarku idan yakoma gida ku kasheshi,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0Q2SP2zwERExHLzgeFu8qwPws4XuuHrw2VBmJBmZfy4w3LwBZc6hcWGb4uFEJhQQ4l
449,Amin kaima bayan ya baka aljannah dukkan abin da kake nima a wajan Allah ya bakashi a cikin sauki kuma yasa maka albarka a cikinsa amin,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iMXuu9aCXZVpkyufdz9N2zLcUBGSinn3KDgBpxAZzSJXMeH8nhz7eXc3amrAHEH8l?comment_id=2184932538381820
450,Yaci amanar kowa da kowa yayi karerayi ya laanci masu mulkin da suka gabace shi ga ya lalata zumnci tsaka nin mu da abokan zama sbd shi ake siyasar addini da ban garanci amma ya kasa tai nakon addinn balantana bangaren da fito,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0Q2SP2zwERExHLzgeFu8qwPws4XuuHrw2VBmJBmZfy4w3LwBZc6hcWGb4uFEJhQQ4l
451,AMIN SUMMA AMIN Dan uwa,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=163365639351199
452,yayaudari yan arewa yaci amanarmu munbarshi da allah akwai ranar shisabi,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0Q2SP2zwERExHLzgeFu8qwPws4XuuHrw2VBmJBmZfy4w3LwBZc6hcWGb4uFEJhQQ4l
453,aminu ado bayero...ALLAH JA KWANA,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163271742693922
454,"Amma a kasata abinba haka yakeba . wata dataga Yellow tace tana sanhi ai kaga sharri aka kulla masa har yanzu yana daure . wai akace satota yayi , kuma kaddara ma in satotadin yayi mu anan kano yara nawa aka sata ? Kuma an kama wadanda suka saci yaran me akai musu ? Saboda mu bamu da shugabannin da sukeda kishinmu .",1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
455,Amma Ae mutuncin 'ya mace gidan mijinta,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0RK5EAnj7SzQSz4YZ12etVWGtGtByFAzrrUxApcuZeTa3bj1jiZ78vndeDTsBBaDMl?comment_id=5567350863372366
456,Amma ai tunda pastor akace bazance komiba.....tunda dai bamusan meye hujjansa ba..,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
457,Amma anrainashi wlh akan me za a bashi N30 Kamar wani maiyin bara,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
458,Amma ba'a Nigeria 🇳🇬 ake hkan ba ko domin wlh ko ragema hanya akayi saika biya ballantana su kira wani naka,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
459,Amma dai koma menene dai idan anbi barawo sai abi mai kaya,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pQxxqZLQBXkmxXmSChgzLp1Uu2PfdRqbFsqphoMihpwwnmFxDLWKMfxQqyBv164bl?comment_id=163320616022368&reply_comment_id=163497566004673
460,"Amma duk kisan da iyamurai sukayiwa yan arewa bakayarda da dukkansu yanta,addabane sai Fulani? Kaima Kuma adanginka akwai yan iska maiyasa hukuma basu kame duka dangin kaba kayi nazari",0,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163370206017409&reply_comment_id=507785204229304
461,Amma hakan bamafita bace,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163503952670701
462,Amma Kai baka iya magana mai kyau ba amma yakamata kaggyara rayuwar ka,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pQxxqZLQBXkmxXmSChgzLp1Uu2PfdRqbFsqphoMihpwwnmFxDLWKMfxQqyBv164bl?comment_id=163320616022368&reply_comment_id=163372902683806
463,Amma kisani in anyi ha babba sai anyi ha karama.,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iMXuu9aCXZVpkyufdz9N2zLcUBGSinn3KDgBpxAZzSJXMeH8nhz7eXc3amrAHEH8l?comment_id=2184932538381820
464,Amma kun taba ganin yinda fulanin jeji ya xauna a guri daya har 52years chap hmmm🤔🤔🤔🤔,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163506446003785
465,wannan shine kiwon makawon kare,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0DB4Tw2Q4EAVMgTK2eQk3PJDjtmmUaphxB2xBBFzvC7rFq8ELCRL5D22dZ7Ga1uK7l
466,Amma tayi aure yafi Dan taraya Sunnar manzo S A W Kuma tacirewa kanta sha'awa,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0RK5EAnj7SzQSz4YZ12etVWGtGtByFAzrrUxApcuZeTa3bj1jiZ78vndeDTsBBaDMl?comment_id=5567350863372366
467,Amma wannan abin da sukayi sunyi kuskure in basu wajan zamaba za suiya zamewa kasar nan matsala,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163349832686113
468,Amma wannanjari kunafama darashin labarai yanzuma hotunan tsaffi kukedaurowa kuce yammatane tokusani dukmacenda takai shekara 25 toyazama dole kukiratada jawara ko tsohuwa badai bidurwaba,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iMXuu9aCXZVpkyufdz9N2zLcUBGSinn3KDgBpxAZzSJXMeH8nhz7eXc3amrAHEH8l?comment_id=2184932538381820
469,ammah aibasu bane ko kaji tsoran allah,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163345219353241&reply_comment_id=163360932685003
470,Ammah kai esmail jahiline kai wawan banza jaki daqiqi kau mar tausayi ko chikin danginku duk fulani sufisu komai aduniya wawa,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=6928188903918363
471,"Ammaku ai, fulanine azzalumi",1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163201979367565
472,"Amman dai shi sarki Aminu da kuka saka cikin sarakunan Kano. Kun manta shi local gov, t takwas kawai yake mulki. Ku gyara tarihinku",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163370419350721
473,Amman Mayyasa tace haka ni kuma gaskiya abin da naki gani idan har mace ta kasan ce mai kamun kai to wllh samari har layi zasu rinqa yi,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02iMXuu9aCXZVpkyufdz9N2zLcUBGSinn3KDgBpxAZzSJXMeH8nhz7eXc3amrAHEH8l?comment_id=2184932538381820
474,Amman shikuma wanda ya zagi annabi saw shiku yayi daidai ko,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
475,Amman ya naga alamun kamar yar'uwarshi talaka ce. To koma dai yayane karka yarda ku zauna Najeriya kace tayi katin shedan dan zama kasa agarin su.,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
476,An ce Suma su day bindiga keman,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163336246020805
477,Maganar Banza gaskiya gidajen Jaridunnan sun iya hauka,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0DB4Tw2Q4EAVMgTK2eQk3PJDjtmmUaphxB2xBBFzvC7rFq8ELCRL5D22dZ7Ga1uK7l
478,An riga an yi walkiya kuma mun gan su. Wannan ra'ayin sa ne Kawai Shi kadai,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02PpUBa5xmf6hc45rs3EzjEUMwMrSAmd74hGMLdSAab5JAqcvx35NVKFtmaWcvFz1Ml?comment_id=1275333736597223
479,"An rushe musu gidaje babu wani dalili, wannan zalumci ne kuma baze haifar da da mai ido ba. Ta’addancin wasu tsuraru daga wata kabila baya nufin a zangwame Duk wanda ya fito daga wannan kabilar, Idan har gaskiya akeso ya zama wajibi gwabnati ta dauki mataki akan hakan domin matsalar kidnapping da ta’addancin wasu daga cikin fulani suke aikatawa ya samo asaline daga zalumtar su da akeyi a baya makamancin irin wannan. Idan har sun aikata wani laifi? Tunda mazauna ne ba masu yawo bane sai a kaisu ga hukuma domin shigar dasu kotu tayi musu hukunci dai-dai da laifinsu tunda akwai doka da kasa ta tanada, ba kawai Ko wane dan-iska ya dauki doka a hannunsa ba. Hakan yana daga cikin abunda ya saka mu a halin da muke ciki a yau a Nigeria, zalumci da yin hukunci ba bisa doka ba. Ya kamata jama’a mu gane cewa yin hakan baze kawo karshen tsalar tsaro ba saide ya kara shi. Yanxun su da aka rushe wa gida ba bisa dalili ko ka’ida ba, meye muke tunanin hakan zai haifar, sannan Ina akace su koma idan ba daji ba, kuma tunda babu inda Zasu kai kuka me ake tunanin Zasu aikata in ba su dauki fansa ba akan bayin Allah da basu ji ba basu gani ba. A gaskiya wannan ba dubara bace, kuma ya zama wajibi gobnati tayi wa abubuwa garan bawul Idan har tana son zaman lafiya ya daure a kasar nan. Allah ya karawa hukumomin tsaron mu gaskiya da karfin gwiwa wajen yin abunda ya dace ba bisa son rai ba ko kuma wani bukatu na wasu gurbatattun cikinsu ba. Allah ya daura su bisa duk wani mugu tare da basu nasara akansu",1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163494096005020
480,Ana musu haka ba dole su ma su dami mutane ba,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163457579342005
481,"Ana neman kasarnan da rigima, a kiyaye!",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163327442688352
482,Ana tuqa nabaya nawarwara barawo koda.agidayake to ayimasa cikadai saboda sauransugani Allah yace laifin wani bayacafanwani Amma mutane sunqibari Allah yakeuta yaransu idon suntaso yayazamuyi dasu,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=3627519757372984
483,Anadauka a jakima ai barehar tasamu arzikin babur,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02jViRsxwd81VrhGu1Juw748nePTqXKPKHmTVpokbZCk52QZVKDLBDfEk3XJua6Lcjl?comment_id=788263042278201
484,Anaru she gidaje Fulani bazaman lafiya ha abada,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=321255776560697
485,Anas Ismail Sdn Kai kasan wulakancin da Fulani sukeyi kuwa ?,0,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=162548592762173&reply_comment_id=122310536969469
486,Anas Muhammad Mani Maganar ka Gaskiya Ne,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163379529349810&reply_comment_id=163501312670965
487,Anayi munajin dadi ai kaso tamanin nafulani duk haka suke idan basu aikataba sadaure gindin ayi,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163337792687317&reply_comment_id=163356076018822
488,Ance Yar Kaduna Ce Tazo Kano Neman Mijin Aure 😲😂,1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02iMXuu9aCXZVpkyufdz9N2zLcUBGSinn3KDgBpxAZzSJXMeH8nhz7eXc3amrAHEH8l?comment_id=2184932538381820
489,And Inna labarun wayen da aka rusa naso gidan? Aka kuma kashe su da yaransu? Zancen banxa ia kabilanci mu yan arewa ke hana mu samun nasara ga yan ta ada wlh,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163334956020934
490,"Hahaha 🤣🤣, Ana iya shege a duniya bayan ya bata kashi ta kai shi caji ofis aka kulle shi daga karshe kuma taje ta karɓo gogan nata, uban ta bai bata kashi ba gardi ya lakaɗamata dukan tsiya, yar kusun uwa taji wuta aradu 🤣🤣",1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02EZKxX4JwdKXJxEyX7XawoHRtqqrCGRshKGqaCdJKLnAQj3i6pvj6zKSsuV7sGhUFl
491,Anrushe gidan wasu fulani makiyaya yanta'adda masu kidnapped da fyade da kisan jama'a haka yakamata kufadi,0,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353412685755
492,ansake ballo wani tashin hankalin kenan,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163443636010066
493,Anya kuwa wannan marabucin yasan tarihin sarautar Kano kuwa?Tayaya zaka raba gidanDabo da sarakunan Fulani?A je a nemi littattafan tarihi a karate.,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163596959328067
494,Anyi daidai raina shugaba ba kyau,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
495,"Anyi daidai, matukar suna zaluntar alumma ne.",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=164630265890208
496,Anzalunchesu Gaskiya,1,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=624895578562613
497,ANZO ABANZA ANKOMA A WOFI ALLAH YA KIYASHeMU tabewa,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
498,"AnZowojen kar,ake fakewa daguzuma anaharbin karsana Allah yasa ake bincike kafin daukan mataki",1,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163350202686076
499,"Ara'ayina wannan bedaceba indai ba'ansamesu dawani laifi bane, aisuma mutanene Kamar kowa, Kuma constitutional yabawa kowa dama yazauna aduk inda yakeso",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163357496018680
500,Arushe dan gutsin uwarsu,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163323359355427&reply_comment_id=163473536007076
501,"Asamu wani wanzami kawai ya aureta, shikenan",1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid02QAnLmnLrLMqjKg1PxBtq7JYbtzcgNKPjEqUVG6Xzpttuux6bonRZbpXJXFbvuHpEl?comment_id=2061311564257987
502,asha Allah Qatar kunyi daidai,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FHdxeZcqNue7YJio7knoZT6FwFEJtbGx3UJNoiV9SVtULaPDNGER6S16M72DLMnZl?comment_id=674672497565584
503,Ashafa Yusuf Mai gida kabari kawai Yan uwansu suke sace musu shanu sukuma su kashe Hausawa saboda bahaushe baida gata aqasarnan wadanda yadba Amana yana ganin Yan uwansa ne suna tare guri daya addini daya suka ci masa Amana domin bahaushe ne kawai zai yarda wata kabila ta jagorance shi bai damuba duk fadin kasannan inkoma akwai agayaman??,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163452546009175&reply_comment_id=164623429224225
504,"Ashafa Yusuf saboda anga basu da wayewar ilimin boko shiyasa ake zalintarsu kowacce kalan kabila akwai gurbatattu sojojin ba haka suka farma yan shi,aba dubu nAwA sukakashe musulmai duk ta,addancin da ,ake da sa hannun gwamnati wanman abun fararrene kuma kararre tunda akwai hisabi",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pQxxqZLQBXkmxXmSChgzLp1Uu2PfdRqbFsqphoMihpwwnmFxDLWKMfxQqyBv164bl?comment_id=163452546009175&reply_comment_id=163511496003280
505,Ashafa Yusuf sukuma wadan da fulani ke kashewa baka tausa yamu su ba ko?? To mukam Allah shi sakamuna,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pQxxqZLQBXkmxXmSChgzLp1Uu2PfdRqbFsqphoMihpwwnmFxDLWKMfxQqyBv164bl?comment_id=163452546009175&reply_comment_id=1590727104599684
506,Ashe da a arewa yake neman sadakar rigima za'a dinga yi dashi wlh,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
507,Ashe jaka Zan Auro,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
508,Ashirun Kanon ganbuje,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163507549337008
509,"Assalamu'alaikum warahamatullahi'ta'alah wabarakatuhum,jama'a da fatan kuna cikin koshin lafiya ina godiya ga Allah daya hadani da (Muhammad isah) Wanda ya hadamin maganin HIV na warke,da kuma abokina dake fama da matsalan hypertitise B)shima yayi anfani da maganin ya warke, din mai irin matsalan ko wani irin cutane zaku iya saminshi ta WhatsApp da lambannan(08079360367) ko ku kirashi",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163507549337008
510,"Ai matan Nigeria kuma su suke mada mazansu tsoffi kamar tsohuwar roka ,,tsabar azabtar dasu ,,ga samusu ciwon zuciya,,,,,Allah kabawa mazan Nigeria mata nagari",1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0rF5YLUawMmaYaZXbmvMCEfiayZMMiipUEhqsXMk6fH276DxAYFR4tjbKNSyhs8mSl
511,Zancan banza insha allah babu kai ba mulkin kasar nan...Yarabawa masu kolo kolo,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0qAAzyGaYwQuZ1MXF9nSXkHp4h3kqKoVCyRuvBxRmnSLcBnQHRwk3u9mRnQ53DJSyl
512,au dai ba labari kenan? Ko Kuma me gabatarwa ya hadu da GUMEL 🤣🤣,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0qAAzyGaYwQuZ1MXF9nSXkHp4h3kqKoVCyRuvBxRmnSLcBnQHRwk3u9mRnQ53DJSyl
513,Au haka abin yake.,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163306752690421
514,Auren dai yafi Miki duk abin da za ki samu a Cikin duniyar nan. - Saura qawayenki ya kamata su dauki izna su dawo taitayinsu.,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0VLEiTV5wX3mCN7TwkKT3VvrioJNyj5KLJE9zitsPsbiL4xZk8qc8HKCi49odf3Fkl?comment_id=1691667604561425
515,Auren nan fa ba dole bane !,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0RK5EAnj7SzQSz4YZ12etVWGtGtByFAzrrUxApcuZeTa3bj1jiZ78vndeDTsBBaDMl?comment_id=5567350863372366
516,Auwalu Hakilu Kai wawa ne Suwaye Azzaluman Inba Fulani ba,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163435579344205&reply_comment_id=644590843519883
517,"Auwalu Hakilu maganar daka fada gaskiya ne. Ni ba bafulatani bane amma ita gaskiya dace kuma daga kinta sai bata. Bubbar matsalar al’ummar mu jahilci da son zuciya yayi mana yawa. Akwai mafita da yawa na ganin an kawo karshen ta’addanci amma gwabnati da manyan jami’an tsaron mu bada sonta saboda suna samun kudi da ita, su kuma al’umma rashin zurfin tunani, son zuciya da kuma jahilci ya rufe mana idanu",1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163435579344205&reply_comment_id=163495536004876
518,Auwalu Hakilu wawa,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163435579344205&reply_comment_id=163452916009138
519,Auwalu Saleh amen ya hayyu ya Qayyum nagode dan uwa,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pQxxqZLQBXkmxXmSChgzLp1Uu2PfdRqbFsqphoMihpwwnmFxDLWKMfxQqyBv164bl?comment_id=163320616022368&reply_comment_id=163519532669143
520,Auwalu Saleh na daji kona gari,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163320616022368&reply_comment_id=163497206004709
521,Auwalu Saleh wannan gaskiyane dumin yanzu yanda yarda zata dawo kamarda dawuya domin ni nasan fulani dayawa suna aje kayansu gidana kuma sana yimin kiwo amma dashi aka hada baki suka amshi sunun garinmu baki daya darana suka dalle shagona yanzu haka yana dabar darayi inaji sunshiga gidan makwafcina sai wani yace kada ataba ragon wane abarshi abokinane kuma nima nsanshi,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pQxxqZLQBXkmxXmSChgzLp1Uu2PfdRqbFsqphoMihpwwnmFxDLWKMfxQqyBv164bl?comment_id=163320616022368&reply_comment_id=163523686002061
522,Awoni garine abun yafarunekam ?,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
523,Ayuba Abdullah Mohammed Kaima baka dahujjar cewa sune,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163349492686147&reply_comment_id=163531012667995
524,Ayuba Abdullah Mohammed nufin ka su masu laifine to Kai a ganinka Hakan zai sa su daina kenan?,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163276826026747&reply_comment_id=163425549345208
525,Daman da suka daurakin basusan ke musulma bace sai yanzu? Pls ku daina karya akan wani selfish interest naku ku hada da addini wanan labarin siyasa ne kikeson ki hadashi da addini malama.,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0sT5kiPNUSmeUn88TDHCkKw7TU9Ge1Hsk4SsBS9NWHHDQBqoojEZy6ckH4KFTM2kXl
