id,message,translation,date,like,count,language,url,human-eval,sub-category,classe
1166,"*YAJIN AIKIN DIREBOBIN ADAIDAITA SAHU A KANO*

 *_HUKUMAR KAROTA NA KARA TA,AZZARA TALAUCHI DA RASHIN AIKIN YI A TSAKANIN MATASA A JAHAR KANO DA AREWACIN NAJERIYA_*

A yau 10/01/2022 matuka baburan a daidaita sahu (keke napep) suka tsunduma yajin aikin sai baba ta gani a jahar kano sakamakon abinda suka kira rashin tausayi da rashin adalci da hukumar karota take nuna musu a cikin sana,arsu ta hanyar kakaba musu haraji mai yawa kala kala wanda basa iya biya saboda yadda rayuwa ta ta,azzara ta hanyar tsadar farashin man fetur,karuwan kudin kayan gyaran mashin din da hauhawar farashin kayan masarufi wanda hakan na da alaka kai tsaye da sana,ar tasu.
A cewar wani Direban BIYAN HARAJI ABUNE DA YA ZAMA WAJIBI AMMA A DINGA DUBA KARFIN MUTANE KUMA A DAINA SAKA HARAJIN DA BAZAI TA,AZZARA RAYUWAR JAMA,A BA DOMIN DA YAWA DAGA CIKIN YAN ADAIDAITA SUNA DA IYAYE DA IYALI DA SUKE DAUKAR NAUYINSU DA WANNAN SANA,A.
 KA KADDARA A RANA KAYI CINIKIN NAIRA 5000 ZAKA BIYA KUDIN HAYAR BABUR NAIRA 2000 KACI ABINCIN 1000 KASHA MAI NA NAIRA 1500 ABINDA YA RAGE SHINE NAIRA 500 KUMA KANA BUKATAR CIYAR DA IYAYE DA IYALI,SIYAN MAGANI,GYARAN BABUR GA KUMA HARAJI KALA KALA DA AKE KAKABAWA MUTANE.
 Kalamansa sun matukar tayarmin da hankali domin duk wanda yake sana,ar tabbatas bashi da yadda zayyi ne domin sana,ace mai matukar wahala wadda take zama zabi na karshe ga matashi da ya rasa abinda zaiyi na dogaro da kai.

Hakika matasa sune kashin bayan cigaban kowace kasa ko yanki a duniya kasancewar sune masu jini a jikinsu kuma manyan gobe da ake kyautata musu zaton zamowa shugabanni,yan kasuwa,malaman makarantu ko kuma ma,aikata da zasu taimaka wajen Gina kasa da wanzuwar zaman lafiya.

Matasan arewacin kasar nan mutane ne masu kokarin dogaro da kansu domin kuwa duk kasuwar da kaje ko wata ma,aikata ko ka kalli wata karamar sana,a zakaga yadda matasa suka dauki kaso mafi tsoka a cikinta domin rubawa kansu asiri da kyautata rayuwarsu da wanzar da zaman lafiya.

Daga
Amb Comrade Yusuf Dala"," DRIVERS STRIKE TO REGULATE THE ROW IN KANO* *_KARATO AUTHORITY ADDRESSED, AZZARA TALAUCHI AND UNEMPLOYMENT AMONG THE YOUTHS IN KANO STATE AND NORTHERN NIGERIA_* Today 10/01/2022, the motorcyclists engaged in the row balancing (bike napep) After the strike, my father saw the state of Kano as a result of what they called the cruelty and injustice that the Karota administration was showing them in their work, by charging them a lot of taxes that they could not pay because of the way they live. the increase in the price of fuel, the increase in the cost of maintenance of the machine and the increase in the price of consumer goods which is directly related to their production. According to a driver who pays taxes, it is necessary to look at the strength of the people and stop paying taxes that will not affect the lives of the people, because many of the people of Adadaita have parents and families who take their burden with this. OCCUPATION. LET'S SAY 5000 NAIRA TODAY, YOU WILL PAY 2000 NAIRY MOTORCYCLE RENTAL, 1000 NAIRA FOR FOOD, 1500 NAIRA FUEL, ALL THAT IS LEFT IS 500 NAIRA AND YOU NEED TO FEED YOUR PARENTS AND FAMILY, BUY MEDICINE, REPAIR YOUR MOTORCYCLE AND TAXES BREAKING PEOPLE. His words are very disturbing because whoever is doing it, he is sure that he doesn't have the skills to do it, it is a very difficult job which is the last choice for a young person who has lost the means to be self-reliant. Indeed, the youth are the backbone of the development of any country or region in the world because they are the ones with blood in their bodies and the great ones who are expected to become leaders, businessmen, school teachers or even workers who will help in building the country and the existence of peace. The youths of the north of this country are people who are trying to be self-reliant because whatever business you go to, work or look at a small business, you will see how the youth have taken the biggest part in it in order to steal their secrets and improve their lives and maintain peace. From Amb Comrade Yusuf Dala",2022-01-12T08:19:27+0000,2,5,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163214652699631,0,terrorist,1
1167,Fulane dai baki ne a kasar Hausa wannan maganar ai sananniyace kuma idan adalci za'a ayi ya kamata a danga juya mulkin ana bawa asalin yan kasa suna su dana,"Fulani are foreigners in Hausa country, this saying is well known and if justice is to be done, the government should be overthrown and the original citizens are given the name of son.",2022-01-13T06:19:20+0000,0,3,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163441409343622,0,hateful,1
1168,"Yakamata Masu bada tarihin Kano kudaina danne gidan Fulanin Mundubawa dan kufarantawa wasu rai. Kusan dai tutar jahadi tana hannun Jagoran Fulanin Mundubawa wato Sarkin Kano Suleman Wanda yafito daga wannan zuriya. Amma Malam Ibrahim Dabo da sauran gidajen fulani, Yakamata ku gyara"," The historians of Kano should suppress the house of the Fulani Munduba people and save some people's lives. The flag of jihad is almost in the hands of the Fulani leader Mundbawa, that is Emir of Kano Suleman who comes from this lineage. But Malam Ibrahim Dabo and other Fulani houses, you should fix it",2022-01-13T09:00:37+0000,12,1,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163470739340689,0,racist,1
1178,Sarakunan Fulanin Kano gida biyu ne kawai.Gidan Malam Sulaimanu da gidan Malam Ibrahim Dabo.Daga Malam Sulaimanu ba'a kuma samun sarki a gidansa ba gidan Malam Dabo suka ci gaba da yin sarauta.Saboda haka gidan Malam Sulaimanu da gidan Malam Dabo duk a karkashin sarakunan Fulani suke.,"The Fulani kings of Kano are only two houses. The house of Malam Sulaimanu and the house of Malam Ibrahim Dabo. From Malam Sulaimanu, there was no king in his house, but the house of Malam Dabo continued to rule. Therefore, the house of Malam Sulaimanu and the house of Malam Dabo are both they are under Fulani rulers.",2022-01-14T17:25:12+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163838785970551,0,hateful,1
1184,A cikin su guda nawa aka korawa daga Kan mulki," Among them, how many were expelled from the government",2022-01-14T18:24:16+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163848219302941,0,hateful,1
1202,Kafin a yaudari Bahaushe a canza masa tunani kenan., That's before the Baha'is were deceived and changed their minds.,2022-01-14T21:39:53+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163878132633283,0,racist,1
1209,"Tim jimin gari mai dala da gwouron 
.dutse", Tim is a city ostrich with a large stone,2022-01-12T19:18:55+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163341482686948,0,racist,1
1218,"Assalamu'alaikum warahamatullahi'ta'alah wabarakatuhum,jama'a da fatan kuna cikin koshin lafiya ina godiya ga Allah daya hadani da (Muhammad isah) Wanda ya hadamin maganin HIV na warke,da kuma abokina dake fama da matsalan hypertitise B)shima yayi anfani da maganin ya warke, din mai irin matsalan ko wani irin cutane zaku iya saminshi ta WhatsApp da lambannan(08079360367) ko ku kirashi","Assalamu'alaikum warahamatullahi'ta'alah wabarakatuhum, people, I hope you are in good health. I thank God for me (Muhammad Isah) who took HIV treatment and I was cured, and my friend who is suffering from hypertitis B) also did it. If the medicine cures you, if you have any kind of problem or any kind of disease, you can contact him via WhatsApp with these numbers (08079360367) or call him",2022-01-14T20:06:37+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163187372702359/?comment_id=163864582634638,0,racist,1
1227,baka da amfani,you are useless,2022-01-10T09:23:32+0000,0,0,ha,https://www.facebook.com/100180435494882/posts/290768476436076/?comment_id=291117239734533,0,racist,1
1251,"Ahmad Kawu magarka gaskiyane,kuma a fahimta na kayi adalci a maganan da kayi tunda kace in zalumtar su akayi Allah zai bi kadunsu,Amma naji wasu na caccakar ka,kabarsu kawai,mu dai fatanmu Allah yakawo Mana karshen azzalumai da masu goyon bayan su","Ahmad Kawu, your words are true, and it is understood that you were right in what you said, since you said that if you oppress them, God will follow them, but I heard some people criticize you, just understand them, we just hope that God will bring an end to the oppressors and their supporters",2022-01-13T07:37:39+0000,0,4,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353292685767&reply_comment_id=163455382675558,0,hateful,1
1255,Hmmm labarin Dare a tamba kura," Hmmm, the story of Dare and the dust",2022-01-13T20:33:00+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353292685767&reply_comment_id=1263389000840301,0,hateful,1
1256,"Wannan hasashene mai kyau. Idan sun gyara ta amfane su.

Wallahi yanzu haka idan dai bafulatanin daji ne Kai banida natsuwa idan na hadu dakai. Lamarin sai adua"," This is a good prediction. If they correct it, it will benefit them. By God now, if it's a wild buffalo, I'll be calm if I meet you. The matter is a prayer",2022-01-13T23:10:45+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353292685767&reply_comment_id=2197600357045976,0,terrorist,1
1257,Uthman Ibrahim Galadima Ana maganar fulanin daji makiyaya yasa kan shi ciki saboda rashin fahimta, Uthman Ibrahim Galadima It is said that the shepherd made himself pregnant due to a lack of understanding,2022-01-13T10:29:09+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163370206017409&reply_comment_id=163488162672280,0,terrorist,1
1258,Uthman Ibrahim Galadima Dukan mu muna da alaqa da Fulani by race amma hakan baya nufin ta6a fulanin daji ta6a dukan Fulani ne, Uthman Ibrahim Galadima All of us are related to the Fulani by race but that does not mean that we are all Fulani.,2022-01-13T10:38:47+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163370206017409&reply_comment_id=163490182672078,0,hateful,1
1259,"Amma duk kisan da iyamurai sukayiwa yan arewa bakayarda da dukkansu yanta,addabane sai Fulani? Kaima Kuma adanginka akwai yan iska maiyasa hukuma basu kame duka dangin kaba kayi nazari"," But all the killings and killings by the northerners, they are all free, who is it but the Fulani? Kaima And there are criminals in your family, why did the authorities not arrest the whole family, you should investigate",2022-01-14T05:32:36+0000,0,2,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163370206017409&reply_comment_id=507785204229304,0,terrorist,1
1260,Wannan gaskiyane laifi tudune, This is a real hill crime,2022-01-12T21:22:30+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163345219353241&reply_comment_id=163363259351437,0,hateful,1
1261,mudeji tsoron Allah kar kabilanci ya rufe mana ido,Let us fear God and not be blinded by ethnicity,2022-01-12T23:24:50+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163345219353241&reply_comment_id=163379332683163,0,terrorist,1
1262,"Fulani matsiyatane ina maraba da duk abin daxai bakanta musu""wulakantattun kawai."," Fulani people, I welcome everything that is wrong with them, ""only the humiliated"".",2022-01-13T01:39:07+0000,0,5,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163345219353241&reply_comment_id=163396439348119,0,hateful,1
1264,Wallahi mamata ba fula tana ne cikakkiya  sannan ko jiya naje daurin aure garinsu kuma ni fa bance dukkan fulani ba dan babu yadda za ayi ace babu na gari sannan babu wata kabila da babu mutanan banza," By the way, my mother is not a fool, she is perfect and even yesterday I went to a wedding in their town and I am not all fools.",2022-01-12T20:34:08+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163337792687317&reply_comment_id=163354332685663,0,hateful,1
1270,Mukam inkatamuma kadau bashine don uwar mutun, My position is not a debt to the mother of the person,2022-01-12T22:21:27+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163337792687317&reply_comment_id=163371942683902,0,terrorist,1
1272,Meye abun zage kuma daga fadan gaskiya🤔🤔🤔, What is insulting and telling the truth 🤔🤔🤔,2022-01-13T05:16:27+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369652684131&reply_comment_id=163428529344910,0,terrorist,1
1273,kanajin sunanka ma irin jahilai ne audu fah a musilinci akwai suna Audu ne Kaine dakiki wawa inaga murna kuke da irin barnar da Fulani makiyaya sukewa arewa wawa dakiki kawai suna cutar da mutane a fili sunaso su durkusar arewa da tattalin arzikin arewa kuma hukuma da yan arewa su samusu ido kakeso KO toh Allah ya shiga tsakanin mu da irinku," You know, your name is also ignorant, Audu, in Islam, there is a name Audu. You are a fool. let them get the eye you want OR God intervened between us and the likes of you",2022-01-13T05:19:53+0000,0,3,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369652684131&reply_comment_id=163429179344845,0,hateful,1
1274,uwar babankace alade, the mother of your father is a pig,2022-01-13T05:21:55+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369652684131&reply_comment_id=163429592678137,0,terrorist,1
1275,"Fulani sune matsalar kasan nan. Da an taba su, sai guguwa ta tashi don suna da Miyeti Allah Association, Amma asalin bahaushe bashi da kungiya kulum Fulani karkashe Hausawa suke Amma ba a magana.

Da kashe rayukan Hausawa da rushed gidajen Fulani wanne ya fi Muni?"," The Fulani are the problem here. When they were touched, a storm arose because they have the Miyeti Allah Association, but the original Bahau people do not have an organization, every day the Fulani killed the Hausas, but they are not spoken about. Killing the lives of Hausas and destroying Fulani homes, which one is worse?",2022-01-13T08:43:48+0000,0,2,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369652684131&reply_comment_id=163467409341022,0,racist,1
1276,Allah wadaran naka ya lalace to meye hausan meye fulanin Ida kabila ya tashi zaginsa hadawa yakeyi gaba daya. Kuma ko wani yare akwai nagari da mugu ba yare daya bane eeeeheee," God, your wadaran is ruined, so why is it that the people of Ida's tribe have started insulting him and mixing it up all the time. And even if there is good and bad in any language, it is not the same language",2022-01-13T09:13:29+0000,0,3,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369652684131&reply_comment_id=163473562673740,0,terrorist,1
1277,"Mu ba adawa muke da fulani ba yan ta,adda masu fakewa a kauyuka da sunan sana,ar kiwo muka tsana"," We are not against Fulani, we hate those who are hiding in villages in the name of farming",2022-01-13T11:05:47+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369652684131&reply_comment_id=163496632671433,0,hateful,1
1281,S S Fulani Sus  Ni fulatancine ma yahaifeni  baba dayahaifeni bafulatani ne gabada baya mama nace ba bafilatanaba  amma ni ina bayan gaskiya,"SS Fulani Sus, I am a Fulani, my father is a Fulani, my only son is a Fulani, my mother said I am not a Fulani, but I am behind the truth",2022-01-12T22:59:51+0000,0,2,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353856019044&reply_comment_id=163376756016754,0,terrorist,1
